Dates,AAPL_HIGH,AAPL_LOW,AAPL_OPEN,AAPL_LAST,AAPL_IV1st_90%,AAPL_IV1st_95%,AAPL_IV1st_97.5%,AAPL_IV1st_100%,AAPL_IV1st_102.5%,AAPL_IV1st_105%,AAPL_IV1st_110%,AAPL_IV2nd_90%,AAPL_IV2nd_95%,AAPL_IV2nd_97.5%,AAPL_IV2nd_100%,AAPL_IV2nd_102.5%,AAPL_IV2nd_105%,AAPL_IV2nd_110%,AAPL_IV1m_90%,AAPL_IV1m_95%,AAPL_IV1m_97.5%,AAPL_IV1m_100%,AAPL_IV1m_102.5%,AAPL_IV1m_105%,AAPL_IV1m_110%,AAPL_IV2m_90%,AAPL_IV2m_95%,AAPL_IV2m_97.5%,AAPL_IV2m_100%,AAPL_IV2m_102.5%,AAPL_IV2m_105%,AAPL_IV2m_110%,AAPL_IV3m_90%,AAPL_IV3m_95%,AAPL_IV3m_97.5%,AAPL_IV3m_100%,AAPL_IV3m_102.5%,AAPL_IV3m_105%,AAPL_IV3m_110%
3/4/2019,49.125,48.288,48.313,48.838,26.9322,22.1302,20.6969,19.7608,19.552,20.0539,23.4575,28.9329,27.1297,26.4542,25.9785,25.4063,24.7695,24.4483,31.4839,29.2328,28.4193,27.8591,27.1703,26.6966,26.3478,27.0545,25.5743,24.9849,24.5351,23.756,23.3066,22.9281,25.2466,24.0988,23.6355,23.2719,22.3906,22.0504,21.5828
4/4/2019,49.093,48.285,48.698,48.923,27.381,22.8124,21.1962,20.1707,19.8368,20.397,24.6075,29.3252,27.4334,26.6929,26.0888,25.5572,25.0611,24.799,31.7936,29.604,28.8272,28.0735,27.4954,26.9051,26.644,27.1291,25.6235,25.0489,24.4579,23.9127,23.4636,23.0945,25.3054,24.1018,23.6971,23.2791,22.4645,22.1508,21.7253
5/4/2019,49.275,48.983,49.113,49.25,28.4899,22.6022,20.8341,19.8916,19.6612,20.4219,24.2829,29.4252,27.4804,26.7409,26.1576,25.6462,25.1846,24.9121,31.7886,29.4735,28.6745,28.0417,27.3073,26.894,26.7401,27.0119,25.4507,24.8886,24.4329,23.8102,23.4122,23.0224,25.1332,23.9286,23.5213,23.0221,22.4069,22.0786,21.6464
8/4/2019,50.058,49.085,49.105,50.025,33.1035,25.0998,23.0491,22.4436,22.2164,23.1385,28.0754,30.6049,28.5324,27.7878,27.2607,26.6228,26.1528,26.0132,32.5684,30.164,29.3748,28.5565,27.9363,27.5108,27.4872,27.4883,25.9798,25.4247,24.6797,24.1765,23.7756,23.5168,25.4755,24.3192,23.9524,23.0904,22.7016,22.3871,21.9531
9/4/2019,50.713,49.808,50.08,49.875,34.5752,26.6922,24.514,23.3356,23.0343,24.0663,30.478,32.2974,30.1089,29.198,28.5333,27.9392,27.4098,27.2016,34.093,31.734,30.7885,29.8944,29.223,28.7482,28.6756,28.795,27.1539,26.6005,25.8124,25.2119,24.8151,24.419,26.4646,25.2483,24.822,24.0272,23.5859,23.2112,22.7354
10/4/2019,50.185,49.545,49.67,50.155,33.628,26.1314,23.6869,22.2335,22.2891,23.558,28.9872,32.5707,30.2217,29.1864,28.573,27.9703,27.4047,27.095,34.1423,31.6054,30.5435,29.69,28.8897,28.5148,28.274,28.6867,27.044,26.4126,25.8571,25.015,24.6634,24.2965,26.3738,25.1887,24.7704,24.3848,23.4644,23.1147,22.6589
11/4/2019,50.25,49.611,50.213,49.738,34.4644,26.2307,23.2298,21.7249,21.7621,23.5828,30.6606,32.5911,30.2684,29.2641,28.501,27.8542,27.3595,27.1397,33.9326,31.4435,30.4416,29.5366,28.8204,28.3213,28.1472,28.4952,26.7976,26.2036,25.508,24.9351,24.542,24.1474,26.2538,25.0749,24.7107,24.0155,23.5076,23.1968,22.7093
12/4/2019,50.035,49.053,49.8,49.718,35.5552,25.6943,22.188,19.9456,19.8158,22.1271,31.181,31.8713,29.4642,28.4833,27.6126,26.8859,26.5034,26.3642,33.0122,30.5226,29.4689,28.5574,27.6438,27.224,27.1849,27.7397,26.2225,25.6153,24.7403,24.0766,23.7432,23.4178,25.7008,24.598,24.1735,23.3237,22.8177,22.4569,22.0584
15/4/2019,49.963,49.503,49.645,49.808,45.9683,31.2837,25.6445,22.4414,22.9208,27.1071,40.5655,31.4603,28.9443,27.9844,27.2476,26.6526,26.2049,26.1794,31.8977,29.3386,28.3701,27.6075,26.9848,26.5239,26.5508,27.0604,25.3923,24.7799,24.0355,23.5302,23.1767,22.8923,25.0365,23.8829,23.4432,22.8303,22.3457,22.0241,21.5448
16/4/2019,50.343,49.64,49.865,49.813,54.0391,35.2685,28.0199,23.8339,24.0833,28.9921,41.068,31.6606,29.0558,28.1415,27.3283,26.8895,26.5062,26.7711,31.8855,29.2667,28.3455,27.5242,27.0663,26.6743,26.9549,26.8106,25.1748,24.6198,23.7834,23.3158,22.9747,22.7624,24.7924,23.6275,23.2538,22.5432,22.0621,21.7795,21.3525
17/4/2019,50.845,49.653,49.885,50.783,49.0756,35.6066,27.1682,21.5501,26.8562,37.0023,37.0023,31.7257,29.1616,28.3445,27.6239,27.1344,26.8768,27.1003,31.7257,29.1616,28.3445,27.6239,27.1344,26.8768,27.1003,26.6906,25.0931,24.5243,23.8001,23.2723,22.9248,22.7231,24.6395,23.5499,23.1178,22.4824,21.9361,21.6115,21.1902
18/4/2019,51.038,50.63,50.78,50.965,30.4915,21.5684,18.9679,17.6857,17.8487,19.9084,27.6133,31.1373,28.3832,27.4477,26.7573,26.1171,25.9131,26.4228,30.8213,28.1304,27.236,26.5389,25.9179,25.6897,26.1471,26.0698,24.3673,23.7393,23.0893,22.6254,22.2681,22.1199,24.2264,23.0162,22.5883,21.8883,21.4773,21.1227,20.7379
22/4/2019,51.235,50.585,50.708,51.133,33.0995,30.0899,29.1146,28.2873,27.5669,27.0607,27.4281,26.5727,24.8514,24.1603,23.4046,22.9194,22.4604,22.25,31.2752,28.6789,27.767,26.9848,26.3787,25.9043,25.9452,26.4741,24.7763,24.0973,23.3432,22.8587,22.4064,22.1847,24.7028,23.4957,23.0472,22.3555,21.8982,21.5797,21.1294
23/4/2019,51.938,50.975,51.108,51.87,32.9609,29.9173,28.9281,28.2664,27.6117,27.1112,27.5138,26.3422,24.634,24.0193,23.4072,22.8094,22.4412,22.1284,30.8741,28.2744,27.4728,26.6139,26.0408,25.6774,25.7038,26.1482,24.4805,23.8841,23.2799,22.6816,22.3143,21.9952,24.5181,23.2791,22.8396,22.3244,21.7614,21.4071,21.0115
24/4/2019,52.12,51.763,51.84,51.79,34.1468,30.9966,29.9908,29.255,28.5356,28.1283,28.4994,26.8818,25.1714,24.502,23.86,23.2176,22.8357,22.6677,31.4837,28.8504,27.9896,27.2431,26.6394,26.2361,26.3094,26.5811,24.9342,24.2928,23.6621,23.0245,22.6467,22.4499,24.9604,23.7479,23.2763,22.7366,22.1758,21.8333,21.4537
25/4/2019,51.94,51.28,51.708,51.32,34.7573,31.6517,30.5675,29.8661,29.3553,28.6466,28.5494,27.2921,25.4474,24.7659,24.2995,23.6329,23.3278,22.9453,31.6307,29.0994,28.254,27.475,26.8831,26.2705,26.1752,26.8632,25.1176,24.4828,24.0409,23.3681,23.043,22.6501,25.2608,23.9985,23.5566,23.1908,22.5981,22.205,21.7473
26/4/2019,51.25,50.53,51.225,51.075,34.7227,31.3358,30.1694,29.4759,28.6078,27.9582,28.3071,27.1183,25.2465,24.5507,23.8399,23.3705,22.9458,22.6765,31.1434,28.4727,27.5023,26.8273,26.1211,25.5688,25.6661,26.5921,24.8533,24.2123,23.5242,23.0522,22.6478,22.337,25.1357,23.8859,23.4251,22.8747,22.4464,22.0979,21.6377
29/4/2019,51.493,50.965,51.1,51.153,36.8048,33.6752,32.7331,31.7347,30.7591,29.9884,30.0835,27.4874,25.7243,25.0662,24.1853,23.6636,23.2931,23.1869,31.3427,28.9918,28.1562,27.2426,26.4485,26.0064,25.9066,26.6173,25.0277,24.436,23.5938,23.0872,22.722,22.5151,25.4386,24.2381,23.7806,23.153,22.6944,22.3855,21.9263
30/4/2019,50.85,49.778,50.765,50.168,40.2134,37.5337,36.5098,35.1688,33.3382,31.6541,30.3186,28.1307,26.7348,26.0911,25.3501,24.5851,23.8755,23.4539,32.9358,30.6248,29.9243,28.9867,27.9842,27.0813,26.2829,27.0507,25.6962,25.1765,24.6524,23.7919,23.1931,22.6777,25.9003,24.7268,24.3546,24.1222,23.3189,22.9615,22.2921
1/5/2019,53.828,52.308,52.47,52.63,27.1915,22.6799,21.3395,20.3003,19.4402,19.6172,22.2882,23.0933,20.998,20.2902,19.7087,19.0657,18.7241,18.8195,24.4576,21.4316,20.4706,19.5688,18.8792,18.6376,19.3796,22.7125,20.8613,20.2467,19.6693,19.0184,18.6767,18.5884,23.2054,21.9185,21.4235,20.8809,20.318,19.9773,19.6234
2/5/2019,53.163,52.033,52.46,52.288,28.7288,23.8313,22.1394,20.7983,20.1469,20.1567,22.4331,24.0664,21.8672,21.0988,20.3681,19.8047,19.3858,19.1692,25.4865,22.3808,21.2748,20.3532,19.7774,19.4391,19.7548,23.6297,21.7141,21.0276,20.327,19.7817,19.3621,18.9901,24.2076,22.8338,22.2382,21.7002,21.2235,20.8007,20.2458
3/5/2019,52.96,52.558,52.723,52.938,27.5557,20.9327,18.9479,18.0172,17.6926,18.1505,22.2499,22.597,20.2512,19.4584,18.8832,18.4656,18.0363,17.9828,23.6457,20.1309,19.0843,18.4182,17.905,17.6316,18.4149,22.3002,20.3605,19.6112,19.0888,18.6583,18.2124,17.9336,23.3573,22.0512,21.4298,20.9671,20.5931,20.1743,19.5877
6/5/2019,52.21,50.875,51.073,52.12,33.0213,26.0311,23.9085,22.4887,21.8953,21.8893,25.0025,25.05,22.6279,21.7402,20.9536,20.288,19.8576,19.643,26.3297,23.056,21.9553,21.0167,20.3864,20.0329,20.2823,24.3332,22.3506,21.6176,20.9509,20.3367,19.8507,19.3663,25.0482,23.6602,23.0485,22.5572,22.0676,21.6177,20.9439
7/5/2019,51.854,50.206,51.47,50.715,43.0433,35.7515,33.1582,30.8179,28.5314,27.2619,27.6285,29.5615,26.8779,25.8568,24.8412,23.833,23.1013,22.279,31.7234,28.4616,27.1698,25.9841,24.7958,23.8347,23.0821,27.9967,25.8743,25.0421,24.1254,23.2739,22.6461,21.7958,27.9133,26.3552,25.7235,25.0598,24.4291,23.9213,23.1179
8/5/2019,51.335,50.438,50.475,50.725,43.1946,35.6904,32.8491,30.6772,29.0761,28.0146,28.5519,29.8076,27.0388,25.9345,25.0857,24.2694,23.5091,22.6504,31.7398,28.3982,27.0237,25.8687,25.0205,24.1728,23.4318,28.11,25.9748,25.0777,24.3334,23.646,22.9825,22.0132,28.0202,26.5155,25.854,25.2848,24.774,24.2613,23.3676
9/5/2019,50.42,49.165,50.1,50.18,47.7684,40.5579,37.8731,35.6471,34.1087,32.8909,33.3993,31.2424,28.3591,27.0792,26.086,25.4172,24.7175,23.8218,33.3422,29.8274,28.4148,27.2153,26.54,25.8512,25.1827,29.0705,26.7907,25.8943,25.111,24.375,23.759,23.007,28.6851,27.0746,26.3682,25.7995,25.3346,24.7683,23.9333
10/5/2019,49.713,48.193,49.355,49.295,44.827,36.0529,32.6376,30.3411,29.0095,28.927,33.0496,29.7305,26.7595,25.5851,24.5357,23.8364,23.2463,22.763,31.4432,27.8709,26.4267,25.4002,24.5371,23.8971,23.7809,27.8705,25.6161,24.7387,23.9892,23.2722,22.6647,21.9142,28.006,26.4115,25.7348,25.2247,24.7691,24.2626,23.4048
13/5/2019,47.37,45.713,46.928,46.43,62.8768,52.9796,49.2148,46.2373,43.0668,41.7893,43.9361,36.0942,33.1773,32.0387,30.9964,29.7896,28.893,27.6984,37.9063,34.5818,33.2379,31.8978,30.7357,29.758,28.772,32.7328,30.5872,29.7085,28.8956,27.8891,27.1314,25.9589,32.1061,30.5376,29.871,29.1982,28.4746,27.8449,26.9466
14/5/2019,47.425,46.353,46.603,47.165,54.9688,41.2051,36.007,32.4621,30.1206,31.1971,41.7108,32.1896,29.2658,28.1226,27.2146,26.222,25.4844,24.9201,33.1734,29.9712,28.5382,27.4614,26.4942,25.6516,25.1408,30.2758,28.2181,27.2911,26.5055,25.7541,25.067,24.0696,30.3943,28.7989,28.08,27.5616,27.0313,26.4949,25.5798
15/5/2019,47.938,46.505,46.568,47.73,59.655,40.3571,32.2702,27.421,26.7478,32.7266,51.0572,29.8887,26.9056,25.6389,24.5644,23.7944,23.0544,22.9137,30.5613,27.2107,25.8135,24.7066,23.7698,23.0208,23.0604,28.5264,26.3781,25.4404,24.6476,23.9347,23.2518,22.4048,29.1819,27.7088,26.9809,26.3814,25.8971,25.3991,24.5282
16/5/2019,48.117,47.21,47.478,47.52,55.9454,43.1237,36.0761,30.5153,31.9489,40.7553,69.4199,30.9704,28.0945,26.8265,25.8441,24.8138,24.2241,23.9668,31.6102,28.4092,27.0752,25.9229,24.8643,24.2592,24.1131,29.2179,27.2327,26.3415,25.4395,24.6447,23.955,23.1486,29.882,28.3423,27.6453,27.0291,26.4864,25.9848,25.1238
17/5/2019,47.725,46.69,46.733,47.25,45.329,36.2548,32.5921,30.043,28.341,27.7131,29.9745,32.9376,30.0114,28.6901,27.7119,26.67,25.8883,25.2128,33.5878,30.3872,28.9382,27.8952,26.8555,26.0309,25.3898,30.5879,28.5289,27.6189,26.7879,25.9654,25.247,24.1877,30.7384,29.2443,28.5074,28.0267,27.4389,26.8772,25.9454
20/5/2019,46.087,45.071,45.88,45.773,35.6917,32.8007,31.6294,30.4856,29.332,28.3205,27.1571,32.4378,30.3906,29.5778,28.7346,27.8999,27.1554,25.907,35.8858,32.9358,31.7281,30.56,29.3993,28.3869,27.2396,32.4549,30.4385,29.6302,28.7965,27.9717,27.2337,25.9974,32.5059,31.0565,30.35,29.6898,29.0466,28.4435,27.439
21/5/2019,47,46.175,46.305,46.65,33.4668,30.3727,29.0855,27.8002,26.6874,25.7274,24.7943,30.8521,28.6458,27.7587,26.9755,26.1594,25.3496,24.1665,33.4668,30.3727,29.0855,27.8002,26.6874,25.7274,24.7943,30.9198,28.7599,27.8874,27.1139,26.3157,25.5319,24.3607,31.1866,29.4858,28.7507,28.0778,27.4478,26.8948,25.8469
22/5/2019,46.428,45.638,46.165,45.695,36.7354,33.4507,31.9141,30.4321,29.365,28.1488,26.6619,33.3126,30.9827,30.0073,29.104,28.1931,27.2861,25.7898,36.6217,33.38,31.8709,30.4354,29.3846,28.1948,26.6931,33.3274,31.0845,30.1376,29.2628,28.3909,27.5207,26.0508,32.9673,31.2765,30.5068,29.7997,29.1508,28.5079,27.2471
23/5/2019,45.135,44.453,44.95,44.915,38.4283,35.0502,33.5948,32.2513,30.8734,29.3928,27.4897,34.729,32.3798,31.3278,30.2855,29.3258,28.3184,26.8674,38.1779,34.8818,33.4739,32.1622,30.8149,29.4322,27.5692,34.7318,32.4926,31.4752,30.5024,29.5781,28.6398,27.2429,34.2118,32.4742,31.6473,30.9345,30.1818,29.5326,28.396
24/5/2019,45.535,44.655,45.05,44.743,35.8916,32.4359,30.7331,29.3786,27.9858,26.7941,25.5262,33.3689,30.9665,29.8501,28.849,27.9235,27.0759,25.6385,35.617,32.2644,30.6918,29.4232,28.1902,27.0297,25.6825,33.4326,31.1724,30.1331,29.1986,28.3293,27.527,26.1644,33.1048,31.3587,30.5733,29.8591,29.1936,28.5612,27.4631
28/5/2019,45.148,44.478,44.73,44.558,37.3735,33.2055,31.3555,29.7637,28.4375,27.2054,26.0273,33.6829,31.2323,30.1007,29.0932,28.1366,27.208,25.8233,36.2992,32.7949,31.1074,29.7002,28.4565,27.3798,26.013,33.7956,31.5984,30.5756,29.7025,28.8518,28.0247,26.7261,33.1077,31.3809,30.5687,29.891,29.2165,28.5639,27.4394
29/5/2019,44.838,44,44.105,44.345,36.3159,32.136,30.3875,28.9323,27.6007,26.545,25.4835,33.0192,30.4877,29.3958,28.4055,27.4465,26.5814,25.3479,35.1262,31.7015,30.1905,28.8135,27.5923,26.6273,25.4877,33.2888,31.0566,30.0944,29.2185,28.3697,27.5927,26.3905,32.7666,30.9998,30.2307,29.5102,28.827,28.1973,27.1203
30/5/2019,44.808,44.168,44.488,44.575,37.8106,33.3526,31.3477,29.4532,27.9143,26.555,25.3533,34.4794,31.6708,30.4822,29.3792,28.3275,27.3881,25.879,36.7746,33.0468,31.2541,29.7813,28.4547,27.2005,25.7922,34.4523,32.0004,30.947,30.0351,29.1615,28.3356,26.9699,33.3814,31.4536,30.6315,29.9428,29.2676,28.605,27.4992
31/5/2019,44.498,43.748,44.058,43.768,38.3491,33.793,31.8648,30.0837,28.5675,27.2252,26.3929,34.6658,31.8471,30.722,29.6156,28.5221,27.5962,26.0951,36.9663,33.2125,31.5826,30.0695,28.7731,27.6116,26.2113,34.6384,32.2564,31.2394,30.3106,29.4095,28.585,27.2624,33.4807,31.6833,30.8695,30.1158,29.4226,28.7684,27.6913
3/6/2019,44.48,42.568,43.9,43.325,40.2346,35.3646,33.2839,31.6161,30.0493,28.744,28.0158,34.8504,32.058,30.951,30.0173,29.0979,28.1681,26.6575,37.5227,33.9079,32.2828,31.062,29.8094,28.7529,27.3911,34.7323,32.4823,31.6252,30.8184,30.0091,29.2101,27.8633,33.3693,31.6615,30.9158,30.2377,29.5802,28.95,27.8488
4/6/2019,44.958,43.63,43.86,44.91,37.173,31.9686,29.8494,28.323,26.9586,26.166,26.7332,32.5909,29.9018,28.7969,27.8867,26.7049,25.8799,24.7843,34.4861,30.8285,29.3889,28.1054,26.9714,26.1096,25.4167,32.7779,30.6023,29.6395,28.81,27.9732,27.2472,26.1078,31.7152,29.9743,29.1612,28.4279,27.7028,27.1217,26.0902
5/6/2019,46.248,45.285,46.07,45.635,37.3952,32.2999,30.355,28.7322,27.9426,27.4321,28.8327,32.6186,30.1028,28.9807,27.954,27.0828,26.3559,25.5396,34.2784,30.9844,29.6277,28.4181,27.5918,26.9583,26.5661,32.8286,30.8012,29.8948,29.0154,28.246,27.5744,26.64,31.6105,29.9691,29.2394,28.4683,27.7728,27.2012,26.2905
6/6/2019,46.368,45.537,45.77,46.305,35.9517,30.222,28.2103,26.6675,26.0049,25.7724,27.5825,31.3824,28.7847,27.7165,26.6753,26.1481,25.3221,24.5997,32.7381,29.4887,28.2167,27.0941,26.4457,25.6621,25.4423,31.528,29.5119,28.6443,27.8941,27.1199,26.5011,25.6114,30.6712,29.0446,28.3116,27.7088,27.1074,26.5278,25.6043
7/6/2019,47.98,46.443,46.628,47.538,36.2767,30.4722,28.434,26.9985,26.1774,26.0615,28.3659,30.935,28.451,27.3566,26.3492,25.571,24.8002,24.1526,32.3433,29.2666,27.9395,26.8694,26.1056,25.3178,25.1688,30.949,28.908,28.0817,27.2976,26.6706,26.0276,25.1571,29.8977,28.2579,27.609,26.9409,26.3167,25.7606,24.9385
10/6/2019,48.843,47.905,47.953,48.145,37.2457,31.4349,29.5903,28.4201,27.3405,27.3071,29.8931,31.3713,28.9237,27.9046,26.9805,26.1449,25.4323,24.811,32.4844,29.6468,28.5769,27.4701,26.464,25.817,25.6566,31.519,29.6579,28.9046,28.1545,27.3618,26.7607,25.9348,30.0648,28.6047,27.9643,27.1826,26.4698,25.9747,25.149
11/6/2019,49,48.4,48.715,48.703,38.9451,31.8993,29.7821,28.5816,27.375,27.0326,29.5244,31.7401,29.1325,27.9981,27.1276,26.3571,25.4664,24.785,32.6082,29.6951,28.4461,27.5294,26.5744,25.8332,25.4945,31.6327,29.795,28.9411,28.3395,27.6524,26.9969,26.1075,30.1016,28.5851,27.9057,27.2256,26.6962,26.1426,25.249
12/6/2019,48.993,48.346,48.488,48.548,39.4824,31.9256,29.6727,28.1547,27.116,26.7999,29.7443,31.8114,29.2431,28.0543,27.2014,26.2791,25.5426,24.8813,32.5807,29.6351,28.4365,27.4559,26.6329,25.7556,25.3648,31.874,30.0999,29.3138,28.586,27.9276,27.3329,26.3932,30.395,28.8282,28.1689,27.4446,26.8381,26.2945,25.4987
13/6/2019,49.198,48.4,48.675,48.538,38.7918,30.652,28.0549,26.3188,25.3198,25.4391,29.5662,31.2668,28.67,27.535,26.5954,25.7488,25.0132,24.5073,32.0022,28.9335,27.7642,26.7878,25.8832,25.1332,24.7991,32.133,30.2278,29.4618,28.8074,28.0839,27.5255,26.5578,30.145,28.5898,27.9471,27.2206,26.5954,26.0736,25.2253
14/6/2019,48.397,47.575,47.886,48.185,39.8132,30.6143,27.2988,25.1486,23.7239,23.9856,29.1711,31.3805,28.573,27.456,26.3419,25.4439,24.7519,24.1901,31.9501,28.8269,27.6205,26.4829,25.4698,24.7852,24.397,32.1397,30.26,29.4865,28.7513,28.0052,27.401,26.5343,30.1176,28.6007,27.9796,27.2511,26.5907,26.1022,25.2939
17/6/2019,48.74,48.043,48.225,48.473,47.8931,34.912,29.9291,26.7533,25.4453,26.7246,34.595,30.9872,27.9629,26.7622,25.8661,24.9868,24.1578,23.4732,31.2133,28.0669,26.8394,25.8878,24.9926,24.1587,23.6201,31.5693,29.6773,28.9283,28.2007,27.5204,26.9799,26.0302,29.6751,28.1674,27.5412,26.8341,26.2292,25.7113,24.9138
18/6/2019,50.073,48.803,49.013,49.613,51.8293,35.5746,29.8649,27.0258,27.0668,30.0142,42.3929,29.6999,26.6388,25.4543,24.6669,23.8768,23.1211,23.0271,29.8182,26.6679,25.4774,24.6599,23.8691,23.1211,23.0939,30.6418,28.8576,28.0611,27.4017,26.7265,26.0561,25.1524,28.9907,27.5069,26.8779,26.197,25.5348,25.01,24.2001
19/6/2019,49.97,49.328,49.92,49.468,57.2482,36.9995,28.3834,23.8943,25.1547,32.6753,49.6007,29.3676,26.1393,24.9963,24.0533,23.2079,22.5421,22.6899,29.3676,26.1393,24.9963,24.0533,23.2079,22.5421,22.6899,30.1911,28.3461,27.5864,26.8801,26.2482,25.649,24.8041,28.7477,27.1954,26.5855,25.8881,25.2341,24.7241,23.9545
20/6/2019,50.153,49.508,50.093,49.865,57.6462,37.4451,28.6299,22.1139,28.4956,40.3199,55.2801,29.8309,26.217,24.8377,23.7797,22.7928,22.1513,22.1784,29.6829,26.1648,24.8295,23.8082,22.8542,22.1839,22.1732,30.1632,28.2304,27.3901,26.7522,26.0329,25.4073,24.5102,28.6304,27.0107,26.4113,25.6924,25.0354,24.6041,23.7893
21/6/2019,50.213,49.538,49.7,49.695,39.0305,28.8048,25.4818,23.4508,22.238,22.9372,28.7844,29.7043,26.1592,24.8191,23.9271,22.9995,22.2334,22.3003,29.3782,26.0383,24.7964,23.9449,23.0843,22.2616,22.2058,29.9661,28.1686,27.3357,26.6996,26.0212,25.4546,24.4796,28.4643,26.911,26.2838,25.6301,24.991,24.4751,23.683
24/6/2019,50.04,49.543,49.635,49.645,29.7214,26.2226,25.0209,24.1466,23.1137,22.2194,22.3518,30.4614,28.4831,27.6552,27.0966,26.3961,25.7785,24.8362,29.1028,25.9848,24.8347,24.0035,23.2199,22.3285,22.0369,29.8199,27.9749,27.2236,26.6572,25.9862,25.404,24.501,28.3236,26.806,26.2244,25.6591,25.0714,24.5622,23.7578
25/6/2019,49.815,48.823,49.608,48.893,31.278,27.5762,26.4007,25.2951,24.3649,23.3567,22.9336,31.3191,29.2824,28.4453,27.7145,27.1378,26.4409,25.4521,30.4298,27.2783,26.1309,25.1946,24.3624,23.4546,22.776,30.5788,28.6846,27.9049,27.2119,26.6522,26.0175,25.0663,29.0528,27.4685,26.8272,26.2316,25.6989,25.1914,24.3282
26/6/2019,50.248,49.338,49.443,49.95,31.0322,27.6382,26.5111,25.4981,24.2985,23.3568,23.5098,31.3662,29.3428,28.6363,28.0339,27.2765,26.5696,25.5647,29.9804,27.0337,25.8586,25.0953,24.3546,23.4277,22.8439,30.4261,28.5906,27.9093,27.3435,26.6217,25.9955,25.0639,28.7234,27.2619,26.634,26.1466,25.5092,25.0182,24.2117
27/6/2019,50.393,49.893,50.073,49.935,31.8204,27.9288,26.701,25.6667,24.3793,23.4057,23.3658,31.7044,29.6249,28.9022,28.0991,27.3822,26.6342,25.7052,31.1334,28.0813,26.937,26.0852,25.0719,24.1369,23.4914,30.6464,28.7812,28.1134,27.27,26.6164,25.9723,25.1007,28.9212,27.4228,26.8457,25.9897,25.4522,24.9919,24.2141
28/6/2019,49.874,49.263,49.67,49.48,32.8964,29.1775,27.9135,26.8418,25.743,25.0011,25.0372,32.2074,30.1805,29.3027,28.5488,27.8126,27.0748,26.1762,32.1406,31.1462,29.6767,28.7411,27.1426,26.5369,26.2266,30.9848,29.1984,28.4299,27.7067,27.0182,26.386,25.4761,29.1392,27.7189,27.0831,26.3967,25.7786,25.2974,24.4906
1/7/2019,51.123,50.163,50.793,50.388,29.9322,24.6049,22.9896,21.9505,21.0185,20.4736,22.3587,30.0681,27.9095,27.1066,26.373,25.6963,24.9666,24.2139,31.9531,29.1186,28.0764,27.1543,26.3613,25.5707,24.9573,28.7481,26.8973,26.1931,25.5073,24.7763,24.2078,23.4939,27.4111,25.9223,25.3587,24.7673,24.0126,23.5512,22.8809
2/7/2019,50.783,50.34,50.353,50.683,28.92,22.7022,20.9331,19.5742,18.5769,18.0915,20.7694,29.6469,27.4902,26.5656,25.7296,24.9533,24.1958,23.3178,32.2525,29.4293,28.3878,27.3835,26.315,25.3949,24.465,28.2501,26.3844,25.6115,24.8474,24.1319,23.5157,22.7053,26.9558,25.3974,24.7739,24.0928,23.4483,22.9584,22.2819
3/7/2019,51.11,50.673,50.82,51.103,28.6286,21.8055,19.8589,18.1027,16.9387,16.8952,20.5193,29.1432,26.825,25.815,25.233,24.2009,23.4162,22.9097,31.6865,28.6196,27.6645,26.3937,25.219,24.5009,23.7957,27.578,25.6315,24.9024,24.4786,23.1817,22.8965,21.9968,26.3739,24.8938,24.287,23.5369,22.9381,22.4722,21.7322
5/7/2019,51.27,50.725,50.838,51.058,29.765,21.4037,18.9382,17.3093,15.8888,15.9027,21.3336,29.6176,27.1066,26.0907,25.3957,24.5282,23.8238,23.2278,31.6378,28.5364,27.4421,26.3397,25.2834,24.4948,23.9201,27.7453,25.7942,24.989,24.3101,23.6181,22.927,22.2013,26.4364,24.9326,24.3091,23.6711,23.0807,22.5623,21.831
8/7/2019,50.35,49.603,50.203,50.005,32.9037,25.6707,23.4546,22.115,20.9496,20.6287,23.044,31.9342,29.256,28.3432,27.4789,26.4667,25.6008,24.6588,33.8853,30.9353,29.73,28.3252,27.3161,26.5178,25.551,29.1792,27.2431,26.4534,25.5303,24.7307,24.1721,23.3203,27.6265,26.078,25.4682,24.5425,24.0045,23.4915,22.7178
9/7/2019,50.378,49.703,49.8,50.31,33.1232,25.1969,22.5302,20.7623,19.5615,19.6155,24.2758,31.5746,29.0083,28.0126,27.1331,26.3493,25.3589,24.4692,33.3879,30.4279,29.2881,28.0804,27.0118,26.0719,25.2755,28.9345,26.9947,26.144,25.4107,24.5183,23.9232,23.0734,27.3709,25.849,25.235,24.598,23.7671,23.2691,22.5211
10/7/2019,50.933,50.39,50.463,50.808,33.4325,24.1381,20.7283,18.3613,17.3146,18.4755,24.5139,30.1172,27.3876,26.2504,25.2848,24.2144,23.2772,22.5409,31.4703,28.4638,27.1611,26.0611,24.8618,23.9212,23.2683,27.5716,25.4814,24.6752,23.8021,22.9871,22.3632,21.5657,26.3973,24.7453,24.11,23.3096,22.6067,22.0485,21.3412
11/7/2019,51.098,50.428,50.828,50.438,35.2015,24.9387,21.1777,18.7235,17.4144,18.7806,26.1453,31.0568,27.9171,26.6723,25.6217,24.653,23.7429,23.0471,32.26,28.8464,27.4889,26.291,25.1021,24.1472,23.5083,28.1055,25.8798,25.0007,24.1533,23.3167,22.6531,21.8603,26.8304,25.0879,24.423,23.7377,22.9302,22.4268,21.6693
